GEO.id,GEO.id2,GEO.display-label,popchg4201072017,natinc4201072017,births4201072017,deaths4201072017,netmig4201072017,intlmig4201072017,dommig4201072017,popchg20162017,natinc20162017,births20162017,deaths20162017,netmig20162017,intlmig20162017,dommig20162017
310M300US11220,11220,"Amsterdam, NY Micro Area",-998,184,4369,4185,-1177,882,-2059,-8,78,629,551,-85,144,-229
310M300US11380,11380,"Andrews, TX Micro Area",2936,1384,2221,837,1508,227,1281,-115,209,304,95,-323,48,-371
310M300US11420,11420,"Angola, IN Micro Area",301,547,2776,2229,-223,86,-309,96,92,404,312,6,19,-13
310M300US11580,11580,"Arcadia, FL Micro Area",2000,574,2752,2178,1431,764,667,937,62,368,306,873,120,753
310M300US11620,11620,"Ardmore, OK Micro Area",464,373,4886,4513,122,92,30,-169,40,702,662,-209,12,-221
310M300US11660,11660,"Arkadelphia, AR Micro Area",-700,-125,1727,1852,-570,85,-655,-257,-30,225,255,-227,15,-242
310M300US11680,11680,"Arkansas City-Winfield, KS Micro Area",-945,169,3285,3116,-1117,333,-1450,-260,22,429,407,-284,59,-343
310M300US11740,11740,"Ashland, OH Micro Area",489,477,4475,3998,20,559,-539,211,40,620,580,175,89,86
310M300US11780,11780,"Ashtabula, OH Micro Area",-3681,-354,8029,8383,-3327,452,-3779,-362,-24,1088,1112,-336,76,-412
310M300US11820,11820,"Astoria, OR Micro Area",2153,252,3060,2808,1899,109,1790,545,36,427,391,506,0,506
310M300US11860,11860,"Atchison, KS Micro Area",-589,184,1495,1311,-780,-16,-764,-41,38,207,169,-80,-2,-78
310M300US11900,11900,"Athens, OH Micro Area",1833,453,3927,3474,1285,2081,-796,277,58,519,461,219,326,-107
310M300US11940,11940,"Athens, TN Micro Area",599,-639,4107,4746,1277,414,863,218,-72,569,641,294,61,233
310M300US11980,11980,"Athens, TX Micro Area",2530,-877,6556,7433,3441,255,3186,1030,-169,912,1081,1196,61,1135
310M300US12120,12120,"Atmore, AL Micro Area",-872,-162,3237,3399,-690,-2,-688,-29,-70,429,499,43,-1,44
310M300US12140,12140,"Auburn, IN Micro Area",617,946,3823,2877,-304,-20,-284,216,116,518,402,102,-6,108
310M300US12180,12180,"Auburn, NY Micro Area",-2400,120,5527,5407,-2516,498,-3014,-154,10,698,688,-162,76,-238
310M300US12300,12300,"Augusta-Waterville, ME Micro Area",-330,-769,8651,9420,529,430,99,493,-83,1194,1277,582,73,509
310M300US12380,12380,"Austin, MN Micro Area",403,924,3647,2723,-504,622,-1126,237,139,508,369,99,101,-2
310M300US12460,12460,"Bainbridge, GA Micro Area",-1126,426,2663,2237,-1559,-14,-1545,1,42,372,330,-39,2,-41
310M300US12660,12660,"Baraboo, WI Micro Area",2005,1230,5564,4334,827,373,454,377,141,762,621,240,51,189
310M300US12680,12680,"Bardstown, KY Micro Area",2203,1508,4216,2708,717,-36,753,128,154,552,398,-24,-6,-18
310M300US12740,12740,"Barre, VT Micro Area",-1236,312,4151,3839,-1524,69,-1593,-75,20,537,517,-94,11,-105
310M300US12780,12780,"Bartlesville, OK Micro Area",958,285,4708,4423,712,544,168,18,11,663,652,9,89,-80
310M300US12820,12820,"Bastrop, LA Micro Area",-2338,-114,2615,2729,-2243,35,-2278,-273,-20,334,354,-252,4,-256
310M300US12860,12860,"Batavia, NY Micro Area",-1988,-171,4305,4476,-1813,361,-2174,-207,-65,559,624,-140,46,-186
310M300US12900,12900,"Batesville, AR Micro Area",862,390,3417,3027,485,164,321,410,73,494,421,339,23,316
310M300US13060,13060,"Bay City, TX Micro Area",138,1188,3884,2696,-1046,58,-1104,-277,163,552,389,-441,15,-456
310M300US13100,13100,"Beatrice, NE Micro Area",-710,-302,1720,2022,-405,-15,-390,-8,-42,230,272,36,-2,38
310M300US13180,13180,"Beaver Dam, WI Micro Area",-984,-380,6029,6409,-553,210,-763,358,-89,797,886,451,31,420
310M300US13260,13260,"Bedford, IN Micro Area",-463,-458,3503,3961,38,143,-105,91,-46,489,535,141,18,123
310M300US13300,13300,"Beeville, TX Micro Area",702,991,2772,1781,-294,65,-359,-272,168,384,216,-442,11,-453
310M300US13340,13340,"Bellefontaine, OH Micro Area",-529,480,3958,3478,-993,142,-1135,154,48,532,484,109,27,82
310M300US13420,13420,"Bemidji, MN Micro Area",2071,2088,5034,2946,7,346,-339,502,269,675,406,234,64,170
310M300US13500,13500,"Bennettsville, SC Micro Area",-2108,-173,2212,2385,-1946,68,-2014,-211,-2,302,304,-211,11,-222
310M300US13540,13540,"Bennington, VT Micro Area",-1531,-713,2465,3178,-805,43,-848,-260,-110,340,450,-149,15,-164
310M300US13620,13620,"Berlin, NH-VT Micro Area",-1494,-1279,2227,3506,-260,36,-296,-299,-171,300,471,-126,4,-130
310M300US13660,13660,"Big Rapids, MI Micro Area",593,367,3062,2695,231,454,-223,219,61,409,348,160,71,89
310M300US13700,13700,"Big Spring, TX Micro Area",1150,617,3439,2822,508,534,-26,-580,123,479,356,-707,94,-801
310M300US13720,13720,"Big Stone Gap, VA Micro Area",-4008,-839,4559,5398,-3194,165,-3359,-758,-130,553,683,-631,31,-662
310M300US13940,13940,"Blackfoot, ID Micro Area",320,2834,5305,2471,-2548,33,-2581,672,339,702,363,337,22,315
310M300US14140,14140,"Bluefield, WV-VA Micro Area",-6490,-2482,8540,11022,-3971,26,-3997,-1692,-408,1103,1511,-1288,-1,-1287
310M300US14180,14180,"Blytheville, AR Micro Area",-4321,1083,4732,3649,-5462,37,-5499,-726,125,626,501,-854,12,-866
310M300US14220,14220,"Bogalusa, LA Micro Area",-538,131,4290,4159,-648,-96,-552,209,28,631,603,183,-16,199
310M300US14300,14300,"Bonham, TX Micro Area",536,-526,2496,3022,1089,105,984,591,-77,370,447,668,21,647
310M300US14340,14340,"Boone, IA Micro Area",178,22,2157,2135,170,-71,241,65,1,291,290,66,-15,81
310M300US14380,14380,"Boone, NC Micro Area",4057,161,2583,2422,3859,154,3705,1022,17,366,349,997,30,967
310M300US14420,14420,"Borger, TX Micro Area",-874,417,2157,1740,-1301,121,-1422,-195,66,286,220,-262,23,-285
310M300US14580,14580,"Bozeman, MT Micro Area",18297,4563,8431,3868,13540,494,13046,3738,680,1269,589,3032,76,2956
310M300US14620,14620,"Bradford, PA Micro Area",-2120,-813,3010,3823,-1289,110,-1399,-188,-121,394,515,-66,18,-84
310M300US14660,14660,"Brainerd, MN Micro Area",2712,762,7692,6930,2015,306,1709,1008,41,1031,990,969,50,919
310M300US14700,14700,"Branson, MO Micro Area",3172,-178,6397,6575,3372,427,2945,771,-16,892,908,788,73,715
310M300US14720,14720,"Breckenridge, CO Micro Area",2591,1646,2057,411,901,548,353,253,233,291,58,18,60,-42
310M300US14780,14780,"Brenham, TX Micro Area",1343,237,2971,2734,1115,412,703,222,45,411,366,179,66,113
310M300US14820,14820,"Brevard, NC Micro Area",869,-957,1946,2903,1835,71,1764,485,-144,266,410,625,18,607
310M300US15020,15020,"Brookhaven, MS Micro Area",-522,283,3211,2928,-789,58,-847,-57,5,401,396,-61,10,-71
310M300US15060,15060,"Brookings, OR Micro Area",305,-1363,1304,2667,1661,-162,1823,81,-181,181,362,262,-26,288
310M300US15100,15100,"Brookings, SD Micro Area",2293,1598,3015,1417,700,775,-75,198,242,442,200,-44,122,-166
310M300US15140,15140,"Brownsville, TN Micro Area",-1234,169,1556,1387,-1416,18,-1434,-230,-27,189,216,-203,5,-208
310M300US15220,15220,"Brownwood, TX Micro Area",-53,-485,3056,3541,458,248,210,-12,-49,417,466,39,45,-6
310M300US15340,15340,"Bucyrus, OH Micro Area",-2039,-363,3464,3827,-1675,41,-1716,-291,-24,474,498,-267,8,-275
310M300US15420,15420,"Burley, ID Micro Area",1372,2486,5093,2607,-1127,334,-1461,348,348,672,324,1,58,-57
310M300US15460,15460,"Burlington, IA-IL Micro Area",-1441,-125,3818,3943,-1312,164,-1476,-287,-12,503,515,-278,34,-312
310M300US15580,15580,"Butte-Silver Bow, MT Micro Area",393,-93,2888,2981,504,353,151,135,-19,396,415,155,68,87
310M300US15620,15620,"Cadillac, MI Micro Area",690,499,4233,3734,213,144,69,152,89,569,480,65,23,42
310M300US15660,15660,"Calhoun, GA Micro Area",1903,1557,5113,3556,369,383,-14,102,197,716,519,-95,59,-154
310M300US15700,15700,"Cambridge, MD Micro Area",-456,48,2729,2681,-486,235,-721,-105,-24,367,391,-77,45,-122
310M300US15740,15740,"Cambridge, OH Micro Area",-998,79,3343,3264,-1059,35,-1094,-107,11,462,451,-118,8,-126
310M300US15780,15780,"Camden, AR Micro Area",-2374,-529,2456,2985,-1858,57,-1915,-66,-65,311,376,1,10,-9
310M300US15820,15820,"Campbellsville, KY Micro Area",960,229,2366,2137,719,347,372,35,9,327,318,26,61,-35
310M300US15860,15860,"Cañon City, CO Micro Area",735,-1170,2721,3891,1881,57,1824,653,-156,392,548,806,-5,811
310M300US15900,15900,"Canton, IL Micro Area",-1959,-774,2467,3241,-1170,46,-1216,-407,-138,314,452,-268,13,-281
310M300US16100,16100,"Carlsbad-Artesia, NM Micro Area",3168,2119,6109,3990,1031,224,807,-459,342,873,531,-804,57,-861
310M300US16140,16140,"Carroll, IA Micro Area",-496,141,1897,1756,-637,37,-674,-46,22,262,240,-69,7,-76
310M300US16260,16260,"Cedar City, UT Micro Area",4838,4168,6285,2117,659,-30,689,1205,626,920,294,578,-16,594
310M300US16340,16340,"Cedartown, GA Micro Area",610,681,4098,3417,-66,456,-522,355,76,577,501,279,67,212
310M300US16380,16380,"Celina, OH Micro Area",59,1103,4074,2971,-1038,67,-1105,163,202,596,394,-37,12,-49
310M300US16420,16420,"Central City, KY Micro Area",-683,-340,2477,2817,-339,-8,-331,-248,-90,336,426,-158,-1,-157
310M300US16460,16460,"Centralia, IL Micro Area",-1535,-48,3573,3621,-1476,81,-1557,-164,74,483,409,-238,17,-255
310M300US16500,16500,"Centralia, WA Micro Area",2743,432,6497,6065,2331,282,2049,1570,51,934,883,1513,39,1474
310M300US16660,16660,"Charleston-Mattoon, IL Micro Area",-2034,116,4587,4471,-2156,414,-2570,-417,54,637,583,-474,70,-544
310M300US17060,17060,"Chillicothe, OH Micro Area",-752,128,6071,5943,-854,178,-1032,403,-3,821,824,407,28,379
310M300US17200,17200,"Claremont-Lebanon, NH-VT Micro Area",-1930,-1018,13853,14871,-778,1580,-2358,79,-146,1854,2000,236,233,3
310M300US17220,17220,"Clarksburg, WV Micro Area",-895,-640,7613,8253,-209,-51,-158,-509,-102,1040,1142,-403,-15,-388
310M300US17260,17260,"Clarksdale, MS Micro Area",-2991,880,3070,2190,-3910,2,-3912,-666,94,377,283,-762,0,-762
310M300US17340,17340,"Clearlake, CA Micro Area",-419,-714,5282,5996,326,-28,354,296,-96,702,798,391,1,390
310M300US17380,17380,"Cleveland, MS Micro Area",-2203,719,3680,2961,-2935,59,-2994,-689,34,434,400,-724,15,-739
310M300US17500,17500,"Clewiston, FL Micro Area",1207,2264,4310,2046,-1154,1595,-2749,707,283,596,313,426,285,141
310M300US17540,17540,"Clinton, IA Micro Area",-2106,222,4191,3969,-2334,223,-2557,-226,60,580,520,-287,41,-328
310M300US17580,17580,"Clovis, NM Micro Area",1436,3876,6641,2765,-2512,1284,-3796,-356,516,878,362,-873,82,-955
310M300US17700,17700,"Coffeyville, KS Micro Area",-2912,163,3238,3075,-3113,364,-3477,-311,67,415,348,-379,59,-438
310M300US17740,17740,"Coldwater, MI Micro Area",-1838,689,3819,3130,-2570,312,-2882,-47,100,507,407,-144,50,-194
310M300US18060,18060,"Columbus, MS Micro Area",-593,1476,5753,4277,-2057,771,-2828,-274,196,798,602,-470,85,-555
310M300US18100,18100,"Columbus, NE Micro Area",938,1561,3525,1964,-618,334,-952,229,232,495,263,-2,57,-59
310M300US18180,18180,"Concord, NH Micro Area",2769,292,9859,9567,2569,1973,596,1083,45,1361,1316,1043,335,708
310M300US18220,18220,"Connersville, IN Micro Area",-1093,-469,1763,2232,-614,33,-647,-48,-45,239,284,-2,6,-8
310M300US18260,18260,"Cookeville, TN Micro Area",5300,141,8895,8754,5204,2063,3141,1660,6,1235,1229,1650,368,1282
310M300US18300,18300,"Coos Bay, OR Micro Area",845,-1812,4504,6316,2694,265,2429,513,-253,629,882,765,41,724
310M300US18380,18380,"Cordele, GA Micro Area",-703,453,2195,1742,-1185,102,-1287,-199,33,301,268,-231,17,-248
310M300US18420,18420,"Corinth, MS Micro Area",153,-88,3197,3285,271,39,232,-30,-2,443,445,-25,8,-33
310M300US18460,18460,"Cornelia, GA Micro Area",1526,566,3637,3071,960,121,839,390,53,512,459,337,31,306
310M300US18500,18500,"Corning, NY Micro Area",-2705,761,7898,7137,-3451,416,-3867,-549,30,1033,1003,-580,59,-639
310M300US18620,18620,"Corsicana, TX Micro Area",861,1300,5046,3746,-415,78,-493,326,130,690,560,199,21,178
310M300US18660,18660,"Cortland, NY Micro Area",-1499,241,3385,3144,-1740,162,-1902,-148,38,453,415,-185,26,-211
310M300US18740,18740,"Coshocton, OH Micro Area",-354,443,3305,2862,-785,67,-852,-100,93,467,374,-193,12,-205
310M300US18780,18780,"Craig, CO Micro Area",-664,650,1334,684,-1345,50,-1395,-30,102,187,85,-133,6,-139
310M300US18820,18820,"Crawfordsville, IN Micro Area",404,559,3346,2787,-135,219,-354,202,89,467,378,117,56,61
310M300US18860,18860,"Crescent City, CA Micro Area",-1140,316,2281,1965,-1487,16,-1503,20,42,306,264,-20,-2,-18
310M300US18900,18900,"Crossville, TN Micro Area",3016,-1614,4041,5655,4590,196,4394,546,-259,545,804,803,36,767
310M300US18980,18980,"Cullman, AL Micro Area",2345,122,7125,7003,2279,174,2105,433,-23,991,1014,457,30,427
310M300US19000,19000,"Cullowhee, NC Micro Area",2697,331,2857,2526,2363,448,1915,705,31,403,372,672,67,605
310M300US19220,19220,"Danville, KY Micro Area",1210,264,4552,4288,931,70,861,146,35,622,587,113,17,96
310M300US19260,19260,"Danville, VA Micro Area",-4162,-2388,7632,10020,-1737,320,-2057,-928,-379,1006,1385,-546,51,-597
310M300US19420,19420,"Dayton, TN Micro Area",889,51,2780,2729,851,160,691,299,1,380,379,297,38,259
310M300US19540,19540,"Decatur, IN Micro Area",1104,2703,4858,2155,-1608,35,-1643,259,418,666,248,-159,3,-162
310M300US19580,19580,"Defiance, OH Micro Area",-875,396,3171,2775,-1277,196,-1473,35,27,413,386,11,37,-26
310M300US19620,19620,"Del Rio, TX Micro Area",326,3851,6384,2533,-3568,856,-4424,252,525,885,360,-273,125,-398
310M300US19700,19700,"Deming, NM Micro Area",-1018,736,2888,2152,-1755,-53,-1702,-210,135,414,279,-343,4,-347
310M300US19760,19760,"DeRidder, LA Micro Area",1274,1076,3646,2570,208,188,20,-70,138,525,387,-208,13,-221
310M300US19860,19860,"Dickinson, ND Micro Area",6010,1680,3335,1655,4147,322,3825,-647,282,510,228,-935,49,-984
310M300US19940,19940,"Dixon, IL Micro Area",-1625,-114,2505,2619,-1517,24,-1541,7,-65,324,389,76,6,70
310M300US19980,19980,"Dodge City, KS Micro Area",533,3081,4791,1710,-2588,1777,-4365,-120,396,619,223,-520,334,-854
310M300US20060,20060,"Douglas, GA Micro Area",658,1421,4234,2813,-807,316,-1123,-1,152,560,408,-154,44,-198
310M300US20140,20140,"Dublin, GA Micro Area",-1300,722,5337,4615,-2020,91,-2111,196,71,727,656,127,19,108
310M300US20180,20180,"DuBois, PA Micro Area",-1909,-1396,5349,6745,-456,391,-847,-350,-236,710,946,-112,63,-175
310M300US20300,20300,"Dumas, TX Micro Area",193,2099,3097,998,-1948,1327,-3275,162,324,449,125,-163,193,-356
310M300US20340,20340,"Duncan, OK Micro Area",-1716,-117,3918,4035,-1576,132,-1708,-661,-44,494,538,-619,25,-644
310M300US20380,20380,"Dunn, NC Micro Area",18057,6535,13261,6726,11357,1963,9394,1855,826,1849,1023,1024,171,853
310M300US20420,20420,"Durango, CO Micro Area",4254,1653,3985,2332,2570,-65,2635,373,207,560,353,166,-9,175
310M300US20460,20460,"Durant, OK Micro Area",3903,685,4198,3513,3198,32,3166,827,41,573,532,783,7,776
310M300US20540,20540,"Dyersburg, TN Micro Area",-867,266,3450,3184,-1129,127,-1256,-142,4,467,463,-144,21,-165
310M300US20580,20580,"Eagle Pass, TX Micro Area",3958,5265,7944,2679,-1298,1491,-2789,227,728,1113,385,-504,316,-820
310M300US20660,20660,"Easton, MD Micro Area",-679,-810,2403,3213,163,291,-128,-101,-155,319,474,56,49,7
310M300US20780,20780,"Edwards, CO Micro Area",2575,3988,4743,755,-1445,560,-2005,408,521,636,115,-114,76,-190
310M300US20820,20820,"Effingham, IL Micro Area",-110,679,3275,2596,-781,120,-901,-50,128,467,339,-178,23,-201
310M300US20900,20900,"El Campo, TX Micro Area",688,1026,4053,3027,-323,103,-426,334,175,588,413,163,24,139
310M300US20980,20980,"El Dorado, AR Micro Area",-2190,44,3880,3836,-2249,-47,-2202,-418,30,576,546,-448,-6,-442
310M300US21020,21020,"Elizabeth City, NC Micro Area",-296,544,5151,4607,-861,644,-1505,333,85,679,594,252,76,176
310M300US21120,21120,"Elk City, OK Micro Area",-326,805,2549,1744,-1160,42,-1202,-639,34,294,260,-675,17,-692
310M300US21180,21180,"Elkins, WV Micro Area",-620,-449,2199,2648,-157,62,-219,-177,-94,280,374,-81,11,-92
310M300US21220,21220,"Elko, NV Micro Area",3681,3300,5401,2101,298,110,188,387,467,819,352,-80,22,-102
310M300US21260,21260,"Ellensburg, WA Micro Area",5299,883,2972,2089,4392,550,3842,1277,138,436,298,1132,86,1046
310M300US21380,21380,"Emporia, KS Micro Area",-298,1014,3042,2028,-1345,761,-2106,-8,165,425,260,-176,116,-292
310M300US21460,21460,"Enterprise, AL Micro Area",1926,1026,4619,3593,890,724,166,657,126,643,517,533,50,483
310M300US21540,21540,"Escanaba, MI Micro Area",-1104,-426,2647,3073,-655,-3,-652,-260,-76,345,421,-184,0,-184
310M300US21580,21580,"Española, NM Micro Area",-1075,1108,4012,2904,-2190,206,-2396,1,75,516,441,-72,31,-103
310M300US21640,21640,"Eufaula, AL-GA Micro Area",-2342,-177,2247,2424,-2176,-54,-2122,-479,-4,298,302,-477,-4,-473
310M300US21700,21700,"Eureka-Arcata-Fortuna, CA Micro Area",2131,1373,10758,9385,795,435,360,305,114,1446,1332,195,59,136
310M300US21740,21740,"Evanston, WY Micro Area",-623,1233,2247,1014,-1886,-51,-1835,-216,155,295,140,-373,-1,-372
310M300US21840,21840,"Fairfield, IA Micro Area",1582,-63,1090,1153,1648,2097,-449,250,-15,159,174,267,340,-73
310M300US21860,21860,"Fairmont, MN Micro Area",-990,-210,1610,1820,-776,-10,-766,-40,7,228,221,-45,-2,-43
310M300US21900,21900,"Fairmont, WV Micro Area",-81,-101,4685,4786,65,88,-23,-140,-70,616,686,-68,13,-81
310M300US21980,21980,"Fallon, NV Micro Area",-647,371,2283,1912,-1038,475,-1513,214,38,299,261,177,42,135
310M300US22060,22060,"Faribault-Northfield, MN Micro Area",1826,1901,5272,3371,-63,967,-1030,380,282,761,479,100,163,-63
310M300US22100,22100,"Farmington, MO Micro Area",1335,-207,5287,5494,1553,15,1538,312,-68,683,751,381,2,379
310M300US22260,22260,"Fergus Falls, MN Micro Area",1042,-194,4707,4901,1293,543,750,364,10,681,671,359,94,265
310M300US22280,22280,"Fernley, NV Micro Area",2142,196,4164,3968,1935,-99,2034,1268,21,607,586,1243,-16,1259
310M300US22300,22300,"Findlay, OH Micro Area",965,1430,6593,5163,-433,727,-1160,164,196,895,699,-30,127,-157
310M300US22340,22340,"Fitzgerald, GA Micro Area",-638,148,1710,1562,-780,-31,-749,-194,21,231,210,-214,-4,-210
310M300US22580,22580,"Forest City, NC Micro Area",-1265,-1205,4892,6097,0,114,-114,246,-173,660,833,423,18,405
310M300US22620,22620,"Forrest City, AR Micro Area",-2324,511,2536,2025,-2869,129,-2998,-374,31,334,303,-407,19,-426
310M300US22700,22700,"Fort Dodge, IA Micro Area",-1408,-29,3206,3235,-1385,285,-1670,-147,24,443,419,-171,48,-219
310M300US22780,22780,"Fort Leonard Wood, MO Micro Area",-215,3838,5954,2116,-4147,2734,-6881,-552,498,769,271,-1056,171,-1227
310M300US22800,22800,"Fort Madison-Keokuk, IA-IL-MO Micro Area",-3057,-217,4987,5204,-2840,84,-2924,-368,3,699,696,-371,13,-384
310M300US22820,22820,"Fort Morgan, CO Micro Area",33,1337,3185,1848,-1313,634,-1947,129,193,443,250,-62,94,-156
310M300US22840,22840,"Fort Payne, AL Micro Area",502,619,6142,5523,-67,582,-649,401,69,839,770,338,92,246
310M300US22860,22860,"Fort Polk South, LA Micro Area",-1608,4857,7581,2724,-6590,1747,-8337,-895,599,969,370,-1492,66,-1558
310M300US23140,23140,"Frankfort, IN Micro Area",-906,690,3253,2563,-1612,120,-1732,50,137,456,319,-86,7,-93
310M300US23180,23180,"Frankfort, KY Micro Area",2325,893,6027,5134,1488,360,1128,644,142,843,701,506,54,452
310M300US23240,23240,"Fredericksburg, TX Micro Area",1809,-648,1821,2469,2456,381,2075,341,-104,262,366,447,74,373
310M300US23300,23300,"Freeport, IL Micro Area",-2657,-270,3626,3896,-2402,169,-2571,-486,-56,497,553,-431,32,-463
310M300US23340,23340,"Fremont, NE Micro Area",22,396,3552,3156,-364,176,-540,140,98,504,406,44,39,5
310M300US23380,23380,"Fremont, OH Micro Area",-1751,333,4909,4576,-2084,44,-2128,-86,70,683,613,-153,3,-156
310M300US23500,23500,"Gaffney, SC Micro Area",1638,537,4922,4385,1142,-38,1180,380,74,663,589,307,-1,308
310M300US23620,23620,"Gainesville, TX Micro Area",1465,1004,3934,2930,464,250,214,651,162,569,407,490,46,444
310M300US23660,23660,"Galesburg, IL Micro Area",-2281,-884,3948,4832,-1365,540,-1905,-307,-40,539,579,-267,90,-357
310M300US23700,23700,"Gallup, NM Micro Area",1076,4107,8253,4146,-3038,543,-3581,-394,321,938,617,-719,104,-823
310M300US23780,23780,"Garden City, KS Micro Area",282,3779,5560,1781,-3549,1345,-4894,146,518,750,232,-372,228,-600
310M300US23820,23820,"Gardnerville Ranchos, NV Micro Area",1312,-763,2618,3381,2111,198,1913,362,-159,365,524,521,51,470
310M300US23860,23860,"Georgetown, SC Micro Area",1449,-1092,4187,5279,2565,65,2500,233,-270,554,824,504,-2,506
310M300US23940,23940,"Gillette, WY Micro Area",109,3684,5500,1816,-3627,-32,-3595,-2558,455,747,292,-3027,5,-3032
310M300US23980,23980,"Glasgow, KY Micro Area",1636,535,4968,4433,1124,219,905,109,56,714,658,54,34,20
310M300US24060,24060,"Glenwood Springs, CO Micro Area",3471,4372,6937,2565,-943,698,-1641,208,591,970,379,-381,123,-504
310M300US24100,24100,"Gloversville, NY Micro Area",-1646,-486,3879,4365,-1149,198,-1347,181,-62,512,574,249,31,218
310M300US24330,24330,"Grand Rapids, MN Micro Area",79,-350,3393,3743,474,12,462,-12,-12,463,475,3,1,2
310M300US24380,24380,"Grants, NM Micro Area",-362,877,2752,1875,-1249,124,-1373,-143,52,334,282,-197,22,-219
310M300US24460,24460,"Great Bend, KS Micro Area",-1196,456,2622,2166,-1646,71,-1717,-435,42,346,304,-477,21,-498
310M300US24620,24620,"Greeneville, TN Micro Area",-17,-1643,4619,6262,1671,122,1549,249,-247,661,908,500,20,480
310M300US24640,24640,"Greenfield Town, MA Micro Area",-670,-501,4452,4953,-134,1177,-1311,84,-93,588,681,182,194,-12
310M300US24700,24700,"Greensburg, IN Micro Area",1006,573,2439,1866,455,262,193,96,79,351,272,18,42,-24
310M300US24740,24740,"Greenville, MS Micro Area",-4914,1229,5509,4280,-6216,112,-6328,-970,41,662,621,-1015,30,-1045
310M300US24820,24820,"Greenville, OH Micro Area",-1433,248,4454,4206,-1677,32,-1709,-100,2,594,592,-100,7,-107
310M300US24900,24900,"Greenwood, MS Micro Area",-3617,772,4180,3408,-4454,86,-4540,-576,71,545,474,-646,4,-650
310M300US24940,24940,"Greenwood, SC Micro Area",0,862,8064,7202,-817,679,-1496,188,-10,1031,1041,205,112,93
310M300US24980,24980,"Grenada, MS Micro Area",-819,-104,1972,2076,-710,-19,-691,-132,17,276,259,-148,-3,-145
310M300US25100,25100,"Guymon, OK Micro Area",260,1528,2570,1042,-1310,632,-1942,-231,212,346,134,-447,91,-538
310M300US25200,25200,"Hailey, ID Micro Area",743,1198,2243,1045,-472,290,-762,352,162,301,139,191,49,142
